Shortest Distance to Surfaces Surfaces=Surfaces 1,Intensity Sum Ch=2 Img=2,Channel,Image,ID,Surpass Object,Surpass Object Data ID
-0.914,1.52e5,2,Image 2,49659,All AuNP,200001
-16.8,5.35e4,2,Image 2,49660,All AuNP,200001
-3.98,1.67e5,2,Image 2,49661,All AuNP,200001
-4.95,3.50e4,2,Image 2,49662,All AuNP,200001
-10.1,1.35e5,2,Image 2,49663,All AuNP,200001
-3.76,1.44e5,2,Image 2,49664,All AuNP,200001
-4.92,7.66e4,2,Image 2,49665,All AuNP,200001
-0.951,4.56e4,2,Image 2,49666,All AuNP,200001
-7.4,3.97e4,2,Image 2,49667,All AuNP,200001
-15.3,3.27e4,2,Image 2,49668,All AuNP,200001
-18.3,4.66e4,2,Image 2,49669,All AuNP,200001
-5.08,1.22e5,2,Image 2,49670,All AuNP,200001
-21.8,4.83e4,2,Image 2,49671,All AuNP,200001
-8.99,9.91e4,2,Image 2,49672,All AuNP,200001
-0.934,9.46e4,2,Image 2,49673,All AuNP,200001
-11.5,1.71e5,2,Image 2,49674,All AuNP,200001
-13.9,4.34e4,2,Image 2,49675,All AuNP,200001
-18.7,3.79e4,2,Image 2,49676,All AuNP,200001
-11.9,3.60e4,2,Image 2,49677,All AuNP,200001
-23.5,4.54e4,2,Image 2,49678,All AuNP,200001
-3.74,6.73e4,2,Image 2,49679,All AuNP,200001
-28.3,1.06e5,2,Image 2,49680,All AuNP,200001
-19.1,2.12e5,2,Image 2,49681,All AuNP,200001
-33.5,1.25e5,2,Image 2,49682,All AuNP,200001
-15.2,3.10e5,2,Image 2,49683,All AuNP,200001
-27.5,1.51e5,2,Image 2,49684,All AuNP,200001
-18.2,3.66e5,2,Image 2,49685,All AuNP,200001
-27.5,3.12e4,2,Image 2,49686,All AuNP,200001
-6.2,9.49e4,2,Image 2,49687,All AuNP,200001
-20.6,4.02e4,2,Image 2,49688,All AuNP,200001
-12.4,2.76e5,2,Image 2,49689,All AuNP,200001
-10,8.69e5,2,Image 2,49690,All AuNP,200001
-21.1,3.14e4,2,Image 2,49691,All AuNP,200001
-0.475,1.25e5,2,Image 2,49692,All AuNP,200001
-6.98,3.76e5,2,Image 2,49693,All AuNP,200001
-21.1,6.60e4,2,Image 2,49694,All AuNP,200001
-9.7,1.03e5,2,Image 2,49695,All AuNP,200001
-2.88,3.96e4,2,Image 2,49696,All AuNP,200001
-2.58,5.52e4,2,Image 2,49697,All AuNP,200001
-13,3.37e4,2,Image 2,49698,All AuNP,200001
-9.02,3.71e4,2,Image 2,49699,All AuNP,200001
-3.84,5.35e4,2,Image 2,49700,All AuNP,200001
-1.25,1.58e5,2,Image 2,49701,All AuNP,200001
-3.84,1.20e5,2,Image 2,49702,All AuNP,200001
-3.64,3.83e4,2,Image 2,49703,All AuNP,200001
-1.49,6.92e4,2,Image 2,49704,All AuNP,200001
-1.5,1.32e5,2,Image 2,49705,All AuNP,200001
-9.43,4.37e4,2,Image 2,49706,All AuNP,200001
-7.41,2.69e5,2,Image 2,49707,All AuNP,200001
-1.62,5.37e4,2,Image 2,49708,All AuNP,200001
-10.8,3.23e5,2,Image 2,49709,All AuNP,200001
-6.66,5.27e4,2,Image 2,49710,All AuNP,200001
-2.85,3.97e5,2,Image 2,49711,All AuNP,200001
-10.6,8.84e4,2,Image 2,49712,All AuNP,200001
-10,4.64e4,2,Image 2,49713,All AuNP,200001
-12.4,3.87e4,2,Image 2,49714,All AuNP,200001
-4.47,5.31e4,2,Image 2,49715,All AuNP,200001
-0.456,4.99e4,2,Image 2,49716,All AuNP,200001
-15.7,4.63e4,2,Image 2,49717,All AuNP,200001
-3.11,1.70e5,2,Image 2,49718,All AuNP,200001
-0.13,8.51e4,2,Image 2,49719,All AuNP,200001
-0.833,4.52e4,2,Image 2,49720,All AuNP,200001
-9.23,8.79e4,2,Image 2,49721,All AuNP,200001
-13.1,1.64e5,2,Image 2,49722,All AuNP,200001
-3.54,9.06e4,2,Image 2,49723,All AuNP,200001
-4.18,5.66e4,2,Image 2,49724,All AuNP,200001
-0.472,1.94e5,2,Image 2,49725,All AuNP,200001
-3.47,1.44e5,2,Image 2,49726,All AuNP,200001
-3.3,1.38e5,2,Image 2,49727,All AuNP,200001
-5.3,3.70e4,2,Image 2,49728,All AuNP,200001
-1.33,1.12e5,2,Image 2,49729,All AuNP,200001
-14.6,3.87e4,2,Image 2,49730,All AuNP,200001
-2.04,7.07e4,2,Image 2,49731,All AuNP,200001
-14.3,9.68e4,2,Image 2,49732,All AuNP,200001
-8.34,3.23e4,2,Image 2,49733,All AuNP,200001
-10.2,2.10e5,2,Image 2,49734,All AuNP,200001
-12.7,7.68e4,2,Image 2,49735,All AuNP,200001
-11.3,1.72e5,2,Image 2,49736,All AuNP,200001
-13.7,6.65e4,2,Image 2,49737,All AuNP,200001
-19.4,4.02e4,2,Image 2,49738,All AuNP,200001
-6.74,1.69e5,2,Image 2,49739,All AuNP,200001
-3,4.74e4,2,Image 2,49740,All AuNP,200001
-0.146,4.29e4,2,Image 2,49741,All AuNP,200001
-0.479,7.38e4,2,Image 2,49742,All AuNP,200001
-15.3,9.01e4,2,Image 2,49743,All AuNP,200001
-3.24,6.16e4,2,Image 2,49744,All AuNP,200001
-14.6,1.35e5,2,Image 2,49745,All AuNP,200001
-2.66,5.24e4,2,Image 2,49746,All AuNP,200001
-15.6,3.37e4,2,Image 2,49747,All AuNP,200001
-9.51,3.48e4,2,Image 2,49748,All AuNP,200001
-0.22,4.82e5,2,Image 2,49749,All AuNP,200001
-8.56,1.65e5,2,Image 2,49750,All AuNP,200001
-31.5,3.18e4,2,Image 2,49751,All AuNP,200001
-3.7,3.67e4,2,Image 2,49752,All AuNP,200001
-0.303,6.16e4,2,Image 2,49753,All AuNP,200001
-1.06,9.29e4,2,Image 2,49754,All AuNP,200001
-9.79,6.33e4,2,Image 2,49755,All AuNP,200001
13.1,7.90e4,2,Image 2,49756,All AuNP,200001
5.16,5.77e4,2,Image 2,49757,All AuNP,200001
15.7,6.43e4,2,Image 2,49758,All AuNP,200001
0.0304,1.46e5,2,Image 2,49759,All AuNP,200001
-1.88,4.06e4,2,Image 2,49760,All AuNP,200001
-5.7,1.59e5,2,Image 2,49761,All AuNP,200001
-5.03,6.61e4,2,Image 2,49762,All AuNP,200001
3.32,4.98e4,2,Image 2,49763,All AuNP,200001
-7.01,5.28e4,2,Image 2,49764,All AuNP,200001
-1.79,7.46e4,2,Image 2,49765,All AuNP,200001
-9.72,4.43e4,2,Image 2,49766,All AuNP,200001
-8.22,6.37e4,2,Image 2,49767,All AuNP,200001
-11.2,4.48e4,2,Image 2,49768,All AuNP,200001
-20.4,1.44e5,2,Image 2,49769,All AuNP,200001
-12.1,1.84e5,2,Image 2,49770,All AuNP,200001
-9.83,3.87e5,2,Image 2,49771,All AuNP,200001
-12,1.78e5,2,Image 2,49772,All AuNP,200001
-16.5,6.54e4,2,Image 2,49773,All AuNP,200001
-1.72,7.80e4,2,Image 2,49774,All AuNP,200001
-4.32,4.63e4,2,Image 2,49775,All AuNP,200001
-18.8,9.48e4,2,Image 2,49776,All AuNP,200001
-9.52,1.12e5,2,Image 2,49777,All AuNP,200001
-8.98,2.00e5,2,Image 2,49778,All AuNP,200001
-12.1,7.99e4,2,Image 2,49779,All AuNP,200001
-3.67,3.52e5,2,Image 2,49780,All AuNP,200001
-31,3.80e4,2,Image 2,49781,All AuNP,200001
-8.82,3.65e5,2,Image 2,49782,All AuNP,200001
-14.5,5.01e4,2,Image 2,49783,All AuNP,200001
-14.7,4.20e4,2,Image 2,49784,All AuNP,200001
-15.3,4.66e4,2,Image 2,49785,All AuNP,200001
3.43,6.66e4,2,Image 2,49786,All AuNP,200001
-4.54,3.18e4,2,Image 2,49787,All AuNP,200001
-13.5,5.82e4,2,Image 2,49788,All AuNP,200001
-4.64,5.18e4,2,Image 2,49789,All AuNP,200001
-14.5,4.90e4,2,Image 2,49790,All AuNP,200001
-21.7,3.95e4,2,Image 2,49791,All AuNP,200001
-6.46,5.96e4,2,Image 2,49792,All AuNP,200001
-2.83,4.23e4,2,Image 2,49793,All AuNP,200001
-8.64,8.73e4,2,Image 2,49794,All AuNP,200001
-7.29,4.23e4,2,Image 2,49795,All AuNP,200001
-9.38,6.50e4,2,Image 2,49796,All AuNP,200001
-3.27,4.23e4,2,Image 2,49797,All AuNP,200001
-21.2,1.16e5,2,Image 2,49798,All AuNP,200001
-27.1,6.96e4,2,Image 2,49799,All AuNP,200001
-7.96,9.47e4,2,Image 2,49800,All AuNP,200001
-7.36,8.16e4,2,Image 2,49801,All AuNP,200001
-3.71,5.15e4,2,Image 2,49802,All AuNP,200001
-1.26,9.86e4,2,Image 2,49803,All AuNP,200001
-19.3,2.56e5,2,Image 2,49804,All AuNP,200001
-5.85,1.40e5,2,Image 2,49805,All AuNP,200001
-4.77,7.99e4,2,Image 2,49806,All AuNP,200001
-7.77,1.07e5,2,Image 2,49807,All AuNP,200001
3.01,1.13e5,2,Image 2,49808,All AuNP,200001
-1.75,7.43e4,2,Image 2,49809,All AuNP,200001
-20.7,1.64e5,2,Image 2,49810,All AuNP,200001
-8.21,1.64e5,2,Image 2,49811,All AuNP,200001
-6.52,9.82e4,2,Image 2,49812,All AuNP,200001
-23.2,5.20e5,2,Image 2,49813,All AuNP,200001
-2.33,9.38e4,2,Image 2,49814,All AuNP,200001
-15.9,1.05e5,2,Image 2,49815,All AuNP,200001
-1.69,7.00e4,2,Image 2,49816,All AuNP,200001
-3.63,1.23e5,2,Image 2,49817,All AuNP,200001
-23.3,4.77e5,2,Image 2,49818,All AuNP,200001
-14,5.88e5,2,Image 2,49819,All AuNP,200001
-14.2,3.47e5,2,Image 2,49820,All AuNP,200001
-13.7,7.56e4,2,Image 2,49821,All AuNP,200001
-18.5,3.17e5,2,Image 2,49822,All AuNP,200001
-12.3,3.54e5,2,Image 2,49823,All AuNP,200001
-7.24,1.20e5,2,Image 2,49824,All AuNP,200001
-3.92,1.07e5,2,Image 2,49825,All AuNP,200001
-16.9,3.19e5,2,Image 2,49826,All AuNP,200001
-10.7,4.10e5,2,Image 2,49827,All AuNP,200001
-2.52,4.29e5,2,Image 2,49828,All AuNP,200001
-16.9,2.62e5,2,Image 2,49829,All AuNP,200001
-6.75,2.41e5,2,Image 2,49830,All AuNP,200001
-8.73,2.09e5,2,Image 2,49831,All AuNP,200001
-5.24,2.66e5,2,Image 2,49832,All AuNP,200001
-15.8,4.47e4,2,Image 2,49833,All AuNP,200001
-2.01,1.04e5,2,Image 2,49834,All AuNP,200001
-10.3,3.99e5,2,Image 2,49835,All AuNP,200001
-2.16,8.16e4,2,Image 2,49836,All AuNP,200001
-3.16,5.26e5,2,Image 2,49837,All AuNP,200001
-13.3,5.23e5,2,Image 2,49838,All AuNP,200001
-10.1,1.02e5,2,Image 2,49839,All AuNP,200001
-1.85,3.97e5,2,Image 2,49840,All AuNP,200001
-0.881,4.66e4,2,Image 2,49841,All AuNP,200001
-10.9,1.75e5,2,Image 2,49842,All AuNP,200001
-8.32,1.78e5,2,Image 2,49843,All AuNP,200001
21,2.56e5,2,Image 2,49844,All AuNP,200001
-12.2,1.41e5,2,Image 2,49845,All AuNP,200001
-19.2,1.08e5,2,Image 2,49846,All AuNP,200001
-18.5,1.32e5,2,Image 2,49847,All AuNP,200001
-1.96,1.34e5,2,Image 2,49848,All AuNP,200001
-21.1,6.43e4,2,Image 2,49849,All AuNP,200001
-10.8,6.55e4,2,Image 2,49850,All AuNP,200001
-13.4,1.27e5,2,Image 2,49851,All AuNP,200001
-20.2,1.52e5,2,Image 2,49852,All AuNP,200001
-15.6,2.50e5,2,Image 2,49853,All AuNP,200001
-9.41,1.49e5,2,Image 2,49854,All AuNP,200001
-5.73,1.58e5,2,Image 2,49855,All AuNP,200001
-7.69,1.18e5,2,Image 2,49856,All AuNP,200001
-9.52,1.29e5,2,Image 2,49857,All AuNP,200001
-14.4,4.64e5,2,Image 2,49858,All AuNP,200001
-24.7,5.93e4,2,Image 2,49859,All AuNP,200001
21.6,1.08e5,2,Image 2,49860,All AuNP,200001
-1.11,1.19e5,2,Image 2,49861,All AuNP,200001
-9.87,6.26e4,2,Image 2,49862,All AuNP,200001
-18.2,8.62e4,2,Image 2,49863,All AuNP,200001
4.23,2.03e5,2,Image 2,49864,All AuNP,200001
4.07,1.12e5,2,Image 2,49865,All AuNP,200001
-8.16,5.56e4,2,Image 2,49866,All AuNP,200001
10,1.18e5,2,Image 2,49867,All AuNP,200001
-8.04,7.82e4,2,Image 2,49868,All AuNP,200001
-2.29,1.06e5,2,Image 2,49869,All AuNP,200001
32.4,1.02e5,2,Image 2,49870,All AuNP,200001
21.6,7.11e4,2,Image 2,49871,All AuNP,200001
-11.8,3.15e5,2,Image 2,49872,All AuNP,200001
-8.58,8.27e4,2,Image 2,49873,All AuNP,200001
-35.3,1.71e5,2,Image 2,49874,All AuNP,200001
-19,7.07e4,2,Image 2,49875,All AuNP,200001
-2.98,5.90e5,2,Image 2,49876,All AuNP,200001
-16.7,1.23e5,2,Image 2,49877,All AuNP,200001
40.2,2.57e5,2,Image 2,49878,All AuNP,200001
-13.8,9.44e4,2,Image 2,49879,All AuNP,200001
-16.5,3.14e5,2,Image 2,49880,All AuNP,200001
22.1,1.52e5,2,Image 2,49881,All AuNP,200001
-17.5,2.95e5,2,Image 2,49882,All AuNP,200001
-30.4,9.15e4,2,Image 2,49883,All AuNP,200001
18.6,1.43e5,2,Image 2,49884,All AuNP,200001
37.9,3.72e4,2,Image 2,49885,All AuNP,200001
-10.2,5.03e4,2,Image 2,49886,All AuNP,200001
-12.6,1.20e5,2,Image 2,49887,All AuNP,200001
16,4.11e5,2,Image 2,49888,All AuNP,200001
38.5,5.32e5,2,Image 2,49889,All AuNP,200001
54.4,6.29e4,2,Image 2,49890,All AuNP,200001
-38.6,2.83e5,2,Image 2,49891,All AuNP,200001
-15.4,4.97e5,2,Image 2,49892,All AuNP,200001
-6.34,5.22e4,2,Image 2,49893,All AuNP,200001
-16.8,9.73e4,2,Image 2,49894,All AuNP,200001
-30.3,2.06e5,2,Image 2,49895,All AuNP,200001
-15.3,4.09e4,2,Image 2,49896,All AuNP,200001
-25.5,3.58e5,2,Image 2,49897,All AuNP,200001
-1.3,2.25e5,2,Image 2,49898,All AuNP,200001
-6.52,9.06e4,2,Image 2,49899,All AuNP,200001
-16,1.30e5,2,Image 2,49900,All AuNP,200001
-4.02,1.68e5,2,Image 2,49901,All AuNP,200001
-15.6,4.73e4,2,Image 2,49902,All AuNP,200001
-19.2,7.75e4,2,Image 2,49903,All AuNP,200001
-1.12,7.31e4,2,Image 2,49904,All AuNP,200001
-2.26,3.82e5,2,Image 2,49905,All AuNP,200001
-7.93,6.39e5,2,Image 2,49906,All AuNP,200001
-7.68,4.55e4,2,Image 2,49907,All AuNP,200001
-7.18,1.11e5,2,Image 2,49908,All AuNP,200001
-19.5,2.27e5,2,Image 2,49909,All AuNP,200001
-24.2,7.26e5,2,Image 2,49910,All AuNP,200001
-5.49,5.01e4,2,Image 2,49911,All AuNP,200001
-16.9,4.38e4,2,Image 2,49912,All AuNP,200001
-34.2,4.87e4,2,Image 2,49913,All AuNP,200001
-14.2,1.13e5,2,Image 2,49914,All AuNP,200001
-18.7,4.05e5,2,Image 2,49915,All AuNP,200001
-3.41,7.34e4,2,Image 2,49916,All AuNP,200001
-6.78,3.93e4,2,Image 2,49917,All AuNP,200001
-6.11,1.07e5,2,Image 2,49918,All AuNP,200001
-1.4,5.46e4,2,Image 2,49919,All AuNP,200001
-3.39,2.39e5,2,Image 2,49920,All AuNP,200001
-9.29,4.47e4,2,Image 2,49921,All AuNP,200001
-17.8,1.35e5,2,Image 2,49922,All AuNP,200001
-5.17,3.06e5,2,Image 2,49923,All AuNP,200001
-3.67,5.57e4,2,Image 2,49924,All AuNP,200001
-19.2,8.17e4,2,Image 2,49925,All AuNP,200001
-9.04,4.94e5,2,Image 2,49926,All AuNP,200001
-11,9.99e4,2,Image 2,49927,All AuNP,200001
-13.3,5.51e4,2,Image 2,49928,All AuNP,200001
5.07,6.83e4,2,Image 2,49929,All AuNP,200001
-22.8,3.52e4,2,Image 2,49930,All AuNP,200001
-1.44,2.25e5,2,Image 2,49931,All AuNP,200001
-14.2,6.11e4,2,Image 2,49932,All AuNP,200001
-16,5.06e4,2,Image 2,49933,All AuNP,200001
-2.5,4.52e4,2,Image 2,49934,All AuNP,200001
-42.9,3.95e4,2,Image 2,49935,All AuNP,200001
-16.3,2.23e6,2,Image 2,49936,All AuNP,200001
-12,6.81e4,2,Image 2,49937,All AuNP,200001
-10.1,5.37e4,2,Image 2,49938,All AuNP,200001
-24.2,8.06e4,2,Image 2,49939,All AuNP,200001
-2.28,4.59e4,2,Image 2,49940,All AuNP,200001
-8.5,7.65e4,2,Image 2,49941,All AuNP,200001
-1.15,1.08e5,2,Image 2,49942,All AuNP,200001
-20.7,3.61e4,2,Image 2,49943,All AuNP,200001
16.4,1.43e5,2,Image 2,49944,All AuNP,200001
-18.1,1.65e5,2,Image 2,49945,All AuNP,200001
-2.27,3.13e5,2,Image 2,49946,All AuNP,200001
-18.4,5.61e4,2,Image 2,49947,All AuNP,200001
-19.6,5.86e4,2,Image 2,49948,All AuNP,200001
-1.48,7.90e4,2,Image 2,49949,All AuNP,200001
-20,5.05e4,2,Image 2,49950,All AuNP,200001
-21.2,6.21e4,2,Image 2,49951,All AuNP,200001
-15.5,5.97e4,2,Image 2,49952,All AuNP,200001
-7.67,5.87e4,2,Image 2,49953,All AuNP,200001
-6.64,4.31e4,2,Image 2,49954,All AuNP,200001
-14.3,6.38e4,2,Image 2,49955,All AuNP,200001
-3.84,4.07e4,2,Image 2,49956,All AuNP,200001
-16.4,1.41e5,2,Image 2,49957,All AuNP,200001
-14.5,5.74e4,2,Image 2,49958,All AuNP,200001
-17.7,8.50e4,2,Image 2,49959,All AuNP,200001
-17.9,7.79e4,2,Image 2,49960,All AuNP,200001
16.3,1.10e5,2,Image 2,49961,All AuNP,200001
-16.9,4.25e4,2,Image 2,49962,All AuNP,200001
-34.8,7.83e4,2,Image 2,49963,All AuNP,200001
-7.39,9.03e4,2,Image 2,49964,All AuNP,200001
4.33,7.33e4,2,Image 2,49965,All AuNP,200001
-0.277,7.33e4,2,Image 2,49966,All AuNP,200001
-15,8.79e4,2,Image 2,49967,All AuNP,200001
-2.61,5.91e4,2,Image 2,49968,All AuNP,200001
-7.26,6.13e4,2,Image 2,49969,All AuNP,200001
2.71,4.96e4,2,Image 2,49970,All AuNP,200001
-32.3,6.54e4,2,Image 2,49971,All AuNP,200001
-12.7,5.96e4,2,Image 2,49972,All AuNP,200001
-7.9,6.16e4,2,Image 2,49973,All AuNP,200001
5.81,8.24e4,2,Image 2,49974,All AuNP,200001
-27.2,1.17e5,2,Image 2,49975,All AuNP,200001
26.1,6.21e4,2,Image 2,49976,All AuNP,200001
-3.08,1.45e5,2,Image 2,49977,All AuNP,200001
0.226,2.13e5,2,Image 2,49978,All AuNP,200001
-12.7,3.94e4,2,Image 2,49979,All AuNP,200001
-6.42,8.98e4,2,Image 2,49980,All AuNP,200001
-12,6.23e4,2,Image 2,49981,All AuNP,200001
7.25,8.76e4,2,Image 2,49982,All AuNP,200001
-27.7,5.85e4,2,Image 2,49983,All AuNP,200001
-18.2,4.12e4,2,Image 2,49984,All AuNP,200001
-10.1,1.11e5,2,Image 2,49985,All AuNP,200001
3.85,7.97e4,2,Image 2,49986,All AuNP,200001
-16.9,4.92e4,2,Image 2,49987,All AuNP,200001
13.2,7.04e4,2,Image 2,49988,All AuNP,200001
-12.6,1.17e5,2,Image 2,49989,All AuNP,200001
-27.4,5.26e4,2,Image 2,49990,All AuNP,200001
6.03,1.17e5,2,Image 2,49991,All AuNP,200001
-10.2,5.40e4,2,Image 2,49992,All AuNP,200001
24,7.86e4,2,Image 2,49993,All AuNP,200001
-30.9,4.36e4,2,Image 2,49994,All AuNP,200001
-26.6,4.57e4,2,Image 2,49995,All AuNP,200001
-15,1.08e5,2,Image 2,49996,All AuNP,200001
-11.6,9.07e4,2,Image 2,49997,All AuNP,200001
-21.7,4.32e4,2,Image 2,49998,All AuNP,200001
-30.2,3.65e4,2,Image 2,49999,All AuNP,200001
14.3,7.26e4,2,Image 2,50000,All AuNP,200001
-9.91,4.67e4,2,Image 2,50001,All AuNP,200001
-34.3,7.81e4,2,Image 2,50002,All AuNP,200001
10.7,1.67e5,2,Image 2,50003,All AuNP,200001
-27.3,3.88e4,2,Image 2,50004,All AuNP,200001
29.8,1.19e5,2,Image 2,50005,All AuNP,200001
-40.5,5.04e4,2,Image 2,50006,All AuNP,200001
8.5,5.35e4,2,Image 2,50007,All AuNP,200001
-3.07,7.57e4,2,Image 2,50008,All AuNP,200001
-14.5,4.92e4,2,Image 2,50009,All AuNP,200001
-15,1.38e5,2,Image 2,50010,All AuNP,200001
-1,1.07e5,2,Image 2,50011,All AuNP,200001
-21.6,9.14e4,2,Image 2,50012,All AuNP,200001
-25,4.36e4,2,Image 2,50013,All AuNP,200001
-9.02,9.81e4,2,Image 2,50014,All AuNP,200001
-5.31,4.33e4,2,Image 2,50015,All AuNP,200001
30,1.04e5,2,Image 2,50016,All AuNP,200001
-17.2,4.77e4,2,Image 2,50017,All AuNP,200001
-26,4.24e4,2,Image 2,50018,All AuNP,200001
-4.06,4.15e4,2,Image 2,50019,All AuNP,200001
-6.28,3.80e4,2,Image 2,50020,All AuNP,200001
-2.73,6.16e4,2,Image 2,50021,All AuNP,200001
-14.4,4.15e4,2,Image 2,50022,All AuNP,200001
-26.1,3.99e4,2,Image 2,50023,All AuNP,200001
-32.8,7.63e4,2,Image 2,50024,All AuNP,200001
9.37,3.94e4,2,Image 2,50025,All AuNP,200001
-2.8,4.44e4,2,Image 2,50026,All AuNP,200001
-23.4,3.79e4,2,Image 2,50027,All AuNP,200001
26,8.13e4,2,Image 2,50028,All AuNP,200001
-9.66,7.13e4,2,Image 2,50029,All AuNP,200001
-23.5,6.54e4,2,Image 2,50030,All AuNP,200001
-2.75,4.43e4,2,Image 2,50031,All AuNP,200001
-15.4,1.16e5,2,Image 2,50032,All AuNP,200001
-24,4.37e4,2,Image 2,50033,All AuNP,200001
-7.5,5.63e4,2,Image 2,50034,All AuNP,200001
-17.2,4.11e4,2,Image 2,50035,All AuNP,200001
-3.26,6.30e4,2,Image 2,50036,All AuNP,200001
-7.04,1.36e5,2,Image 2,50037,All AuNP,200001
-4.33,5.00e4,2,Image 2,50038,All AuNP,200001
-2.87,1.45e5,2,Image 2,50039,All AuNP,200001
-23.3,7.24e4,2,Image 2,50040,All AuNP,200001
-32.7,1.13e5,2,Image 2,50041,All AuNP,200001
-2.4,1.25e5,2,Image 2,50042,All AuNP,200001
-0.86,1.24e5,2,Image 2,50043,All AuNP,200001
-11.3,7.02e4,2,Image 2,50044,All AuNP,200001
-2.3,4.07e4,2,Image 2,50045,All AuNP,200001
-6.55,4.31e4,2,Image 2,50046,All AuNP,200001
-12.5,5.12e4,2,Image 2,50047,All AuNP,200001
-21.7,3.52e4,2,Image 2,50048,All AuNP,200001
-9.07,5.63e4,2,Image 2,50049,All AuNP,200001
-5.15,5.82e4,2,Image 2,50050,All AuNP,200001
-0.697,3.15e5,2,Image 2,50051,All AuNP,200001
-4.07,2.69e5,2,Image 2,50052,All AuNP,200001
-15.8,3.38e4,2,Image 2,50053,All AuNP,200001
-4.2,9.29e4,2,Image 2,50054,All AuNP,200001
1.15,1.83e5,2,Image 2,50055,All AuNP,200001
-6.76,6.96e4,2,Image 2,50056,All AuNP,200001
-4.17,2.05e5,2,Image 2,50057,All AuNP,200001
-3.06,3.74e4,2,Image 2,50058,All AuNP,200001
7.3,3.47e5,2,Image 2,50059,All AuNP,200001
-3.68,4.59e5,2,Image 2,50060,All AuNP,200001
-19,7.52e4,2,Image 2,50061,All AuNP,200001
-2.36,7.05e4,2,Image 2,50062,All AuNP,200001
-4.19,5.93e4,2,Image 2,50063,All AuNP,200001
-24.2,3.88e4,2,Image 2,50064,All AuNP,200001
-2.09,7.97e4,2,Image 2,50065,All AuNP,200001
-8.01,1.23e5,2,Image 2,50066,All AuNP,200001
-2.34,8.02e4,2,Image 2,50067,All AuNP,200001
-6.7,1.63e5,2,Image 2,50068,All AuNP,200001
-8.23,1.88e5,2,Image 2,50069,All AuNP,200001
-11,8.24e4,2,Image 2,50070,All AuNP,200001
-8.83,6.40e4,2,Image 2,50071,All AuNP,200001
-0.509,2.27e5,2,Image 2,50072,All AuNP,200001
-7.12,1.08e5,2,Image 2,50073,All AuNP,200001
-8.98,4.81e4,2,Image 2,50074,All AuNP,200001
-5.56,1.41e5,2,Image 2,50075,All AuNP,200001
-2.76,1.78e5,2,Image 2,50076,All AuNP,200001
-6.49,9.34e4,2,Image 2,50077,All AuNP,200001
-8.98,9.30e4,2,Image 2,50078,All AuNP,200001
-4.94,1.25e5,2,Image 2,50079,All AuNP,200001
-4.65,8.98e4,2,Image 2,50080,All AuNP,200001
-7.46,1.05e5,2,Image 2,50081,All AuNP,200001
-8.48,1.30e5,2,Image 2,50082,All AuNP,200001
-6.16,3.69e4,2,Image 2,50083,All AuNP,200001
-2.32,3.33e5,2,Image 2,50084,All AuNP,200001
-5.14,1.15e5,2,Image 2,50085,All AuNP,200001
-1.94,1.41e5,2,Image 2,50086,All AuNP,200001
-9.04,1.48e5,2,Image 2,50087,All AuNP,200001
-4.2,8.27e4,2,Image 2,50088,All AuNP,200001
-2.25,7.14e4,2,Image 2,50089,All AuNP,200001
-7.75,1.34e5,2,Image 2,50090,All AuNP,200001
-5.03,1.24e5,2,Image 2,50091,All AuNP,200001
-0.825,1.53e5,2,Image 2,50092,All AuNP,200001
3.53,1.32e5,2,Image 2,50093,All AuNP,200001
-4.48,1.81e5,2,Image 2,50094,All AuNP,200001
-6.16,9.86e4,2,Image 2,50095,All AuNP,200001
-3.36,5.57e4,2,Image 2,50096,All AuNP,200001
-8.59,1.28e5,2,Image 2,50097,All AuNP,200001
-4.28,1.03e5,2,Image 2,50098,All AuNP,200001
-5.06,1.06e5,2,Image 2,50099,All AuNP,200001
-3.55,6.75e4,2,Image 2,50100,All AuNP,200001
-1.27,1.71e5,2,Image 2,50101,All AuNP,200001
-12.5,5.30e4,2,Image 2,50102,All AuNP,200001
-4.08,7.84e4,2,Image 2,50103,All AuNP,200001
-9.75,5.92e4,2,Image 2,50104,All AuNP,200001
-21.3,1.65e5,2,Image 2,50105,All AuNP,200001
-17.6,1.58e5,2,Image 2,50106,All AuNP,200001
-0.481,8.26e4,2,Image 2,50107,All AuNP,200001
-7.55,2.87e5,2,Image 2,50108,All AuNP,200001
-16.3,9.57e4,2,Image 2,50109,All AuNP,200001
-10.4,2.21e5,2,Image 2,50110,All AuNP,200001
-1.9,1.58e5,2,Image 2,50111,All AuNP,200001
-2.5,2.14e5,2,Image 2,50112,All AuNP,200001
-8.21,4.62e4,2,Image 2,50113,All AuNP,200001
-12.9,1.73e5,2,Image 2,50114,All AuNP,200001
-11.9,1.11e5,2,Image 2,50115,All AuNP,200001
-14,5.10e4,2,Image 2,50116,All AuNP,200001
-15.8,9.77e4,2,Image 2,50117,All AuNP,200001
-14.5,8.09e4,2,Image 2,50118,All AuNP,200001
-1.61,1.15e5,2,Image 2,50119,All AuNP,200001
-4,1.04e5,2,Image 2,50120,All AuNP,200001
-2.5,4.33e4,2,Image 2,50121,All AuNP,200001
-5.63,9.59e4,2,Image 2,50122,All AuNP,200001
-3.57,4.78e4,2,Image 2,50123,All AuNP,200001
0.0527,1.16e5,2,Image 2,50124,All AuNP,200001
-2.24,9.88e4,2,Image 2,50125,All AuNP,200001
